employee_id,age,gender,marital_status,city,education_level,years_experience,weekly_hours,department,bonus_percentage,performance_score,overtime_hours,monthly_income,income_class
274,35.0,Female,Divorced,Surabaya,S1,1.0,50.3,HR,13.1,73.5,10.2,6149,Low
275,27.0,Female,Single,Jakarta,SMA,13.0,41.3,Marketing,8.6,103.6,13.3,11506,High
276,39.0,Male,Single,Jakarta,S2,9.0,43.0,HR,5.9,68.1,5.2,7901,Low
277,37.0,Male,Married,Bandung,S1,8.0,45.2,HR,10.2,77.5,20.7,6642,Low
278,30.0,Female,Married,Bandung,D3,11.0,38.6,IT,10.9,71.5,4.6,9878,High
279,36.0,Female,Single,Bandung,S1,12.0,40.9,Finance,9.2,67.1,15.0,11289,High
280,32.0,Female,Married,Bandung,S2,14.0,33.4,Marketing,9.9,85.6,17.6,10695,High
281,36.0,Female,Single,Surabaya,S1,16.0,40.7,IT,2.5,63.9,10.5,10583,High
282,40.0,Male,Divorced,Surabaya,SMA,12.0,42.5,IT,9.9,68.2,6.2,10490,High
283,48.0,Female,Married,Jakarta,D3,3.0,42.6,HR,10.3,80.9,9.6,4633,Low
284,25.0,Other,Single,Surabaya,S1,8.0,45.3,Marketing,9.9,82.4,8.7,6990,Low
285,52.0,Male,Single,Surabaya,S1,25.0,36.1,IT,0.0,61.1,9.7,16105,High
286,19.0,Male,Married,Surabaya,S1,14.0,37.3,Sales,13.9,80.8,4.0,10896,High
287,34.0,Male,Married,Bandung,S1,22.0,49.5,IT,6.9,76.3,0.8,15849,High
288,40.0,Female,Married,Jakarta,S1,17.0,39.2,Sales,9.5,65.8,11.8,12863,High
289,37.0,Male,Divorced,Bandung,S2,11.0,41.0,Finance,9.8,67.1,12.9,8809,Low
290,30.0,Female,Single,Surabaya,SMA,12.0,40.0,Sales,11.2,54.7,19.8,10052,High
291,33.0,Other,Married,Surabaya,S1,10.0,35.9,Sales,11.9,92.2,9.649999999999999,8104,Low
292,31.0,Male,Married,Jakarta,S1,1.0,48.1,HR,12.7,85.2,9.3,5060,Low
293,30.0,Female,Married,Bandung,S1,10.0,37.4,IT,12.4,62.1,15.8,9005,Low
294,42.0,Male,Married,Surabaya,S1,16.0,34.4,Finance,10.8,83.0,10.6,12496,High
295,38.0,Male,Single,Jakarta,SMA,7.0,37.7,IT,11.2,69.3,9.0,7567,Low
296,29.0,Male,Single,Surabaya,S1,12.0,30.0,Sales,6.7,84.1,13.9,9623,High
297,42.0,Female,Married,Surabaya,S1,14.0,36.7,Sales,9.5,70.0,7.0,10685,High
298,37.0,Female,Married,Jakarta,SMA,5.0,35.2,IT,12.7,71.4,14.3,6504,Low
299,42.0,Other,Divorced,Jakarta,D3,8.0,43.1,Finance,12.5,72.1,3.7,9343,High
300,40.0,Male,Single,Surabaya,SMA,5.0,36.6,Finance,12.2,68.4,2.4,8042,Low
301,28.0,Female,Single,Jakarta,D3,6.0,44.4,HR,8.5,89.0,8.6,8655,Low
302,31.0,Female,Single,Surabaya,SMA,4.0,47.0,Sales,12.7,84.0,2.8,6644,Low
303,41.0,Male,Married,Bandung,D3,5.0,43.9,Sales,9.5,76.1,10.4,8035,Low
304,40.0,Male,Divorced,Surabaya,S1,17.0,38.9,HR,13.2,85.2,1.3,12941,High
305,35.0,Female,Single,Jakarta,S1,5.0,40.7,IT,9.2,58.7,11.4,5963,Low
306,36.0,Female,Married,Bandung,S1,11.0,32.4,Unknown,15.1,62.7,10.9,9300,High
307,45.0,Male,Married,Jakarta,S1,7.0,39.3,IT,5.4,79.7,9.7,6304,Low
308,30.0,Female,Married,Surabaya,SMA,16.0,35.7,Finance,9.8,82.4,12.2,12134,High
309,39.0,Other,Married,Jakarta,SMA,17.0,43.5,Marketing,8.9,77.8,11.0,14599,High
310,33.0,Male,Married,Surabaya,S1,14.0,52.9,HR,8.9,56.2,8.5,13109,High
311,33.0,Male,Married,Jakarta,SMA,12.0,42.5,Sales,10.6,64.4,9.649999999999999,11447,High
312,44.0,Female,Single,Jakarta,S2,9.0,30.0,HR,10.3,79.2,12.0,7126,Low
313,42.0,Male,Divorced,Surabaya,S1,4.0,38.2,Finance,9.8,99.3,13.9,6300,Low
314,42.0,Female,Married,Bandung,S1,20.0,40.4,Finance,7.8,87.2,15.4,14759,High
315,45.0,Male,Single,Surabaya,S2,6.0,40.4,Finance,9.8,90.8,13.3,6739,Low
316,100.0,Female,Married,Bandung,SMA,13.0,36.3,Finance,11.5,78.4,20.3,10818,High
317,40.0,Female,Married,Bandung,D3,15.0,40.4,Marketing,7.3,78.3,10.8,12077,High
318,33.0,Male,Married,Bandung,S1,7.0,33.8,IT,9.9,64.7,10.0,7574,Low
319,38.0,Male,Single,Bandung,D3,15.0,35.3,IT,5.9,150.0,6.8,9997,High
320,34.0,Female,Married,Surabaya,S2,14.0,43.2,Marketing,8.5,74.3,8.7,12599,High
321,36.0,Male,Single,Surabaya,SMA,19.0,34.9,IT,13.9,81.9,6.3,13443,High
322,40.0,Female,Single,Bandung,S1,8.0,42.7,Finance,9.8,75.3,13.4,8151,Low
323,28.0,Male,Married,Bandung,S1,4.0,33.2,IT,7.8,77.8,10.149999999999999,5221,Low
324,52.0,Male,Married,Bandung,S1,7.0,48.8,Unknown,9.9,74.1,10.4,8344,Low
325,27.0,Male,Married,Bandung,SMA,11.0,36.1,IT,8.9,77.2,12.8,8284,Low
326,25.0,Male,Married,Bandung,D3,10.0,38.9,HR,10.3,85.0,10.8,10077,High
327,44.0,Male,Married,Bandung,S1,8.0,41.7,Sales,9.5,62.3,9.9,9128,High
328,41.0,Female,Divorced,Jakarta,SMA,0.0,40.6,HR,11.0,60.1,13.5,4748,Low
329,40.0,Female,Married,Bandung,S1,12.0,40.7,HR,12.8,79.3,9.6,11585,High
330,40.0,Female,Single,Jakarta,S1,20.0,42.9,Finance,9.8,89.4,10.7,14477,High
331,35.0,Male,Married,Surabaya,S1,12.0,44.8,Finance,10.7,91.9,5.1,8825,Low
332,28.0,Male,Single,Surabaya,S1,13.0,44.0,Finance,9.5,62.8,17.0,11525,High
333,36.0,Male,Single,Bandung,SMA,13.0,39.1,HR,16.1,71.0,17.4,11006,High
334,30.0,Male,Married,Surabaya,S1,12.0,39.3,Marketing,9.9,60.2,12.6,11481,High
335,43.0,Female,Married,Surabaya,S1,15.0,51.7,Finance,8.7,69.5,13.9,13757,High
336,34.0,Female,Married,Bandung,D3,12.0,44.7,Finance,8.1,86.2,6.1,10609,High
337,28.0,Male,Married,Surabaya,S2,8.0,35.4,HR,4.8,74.9,9.1,7395,Low
338,32.0,Female,Single,Surabaya,D3,6.0,40.5,Sales,12.5,71.3,16.2,8054,Low
339,38.0,Male,Single,Bandung,SMA,9.0,38.3,Sales,3.0,80.5,12.1,5677,Low
340,30.0,Female,Single,Bandung,D3,12.0,39.3,Unknown,9.9,67.0,9.850000000000001,10174,High
341,28.0,Female,Single,Bandung,S2,8.0,33.9,Sales,9.4,90.9,9.1,8331,Low
342,37.0,Male,Married,Jakarta,D3,12.0,37.9,Finance,16.7,75.1,15.9,9673,High
343,37.0,Female,Single,Bandung,S1,12.0,49.1,Marketing,4.5,71.0,15.6,10524,High
344,31.0,Female,Married,Surabaya,S1,14.0,42.9,IT,7.3,80.9,13.2,11584,High
345,31.0,Male,Married,Bandung,D3,16.0,27.5,Marketing,9.6,84.4,10.3,12104,High
346,37.0,Female,Married,Jakarta,SMA,10.0,46.1,Marketing,9.4,91.0,8.2,10059,High
347,-2.0,Female,Single,Surabaya,S1,3.0,45.4,Finance,9.8,72.9,13.5,5368,Low
348,29.0,Female,Married,Jakarta,D3,8.0,38.2,HR,9.8,85.9,4.5,9037,Low
349,29.0,Female,Married,Surabaya,S1,10.0,43.6,HR,10.3,76.0,5.5,10770,High
350,33.0,Male,Single,Bandung,D3,1.0,35.7,HR,11.1,68.9,2.7,3263,Low
351,37.0,Male,Married,Jakarta,D3,17.0,37.6,Sales,9.5,67.2,16.2,15063,High
352,47.0,Male,Single,Bandung,S1,11.0,47.5,HR,10.3,64.0,9.6,10249,High
353,42.0,Male,Divorced,Surabaya,D3,12.0,38.6,Finance,8.2,67.6,12.0,10813,High
354,34.0,Female,Married,Bandung,D3,17.0,30.7,Sales,13.0,86.2,9.4,12293,High
355,35.0,Male,Married,Bandung,D3,7.0,39.7,HR,15.3,82.1,24.5,6770,Low
356,91.0,Female,Married,Surabaya,D3,13.0,39.6,Marketing,9.9,62.6,12.2,10009,High
357,35.0,Female,Married,Jakarta,S1,9.0,46.0,Finance,14.2,57.5,0.7,9167,High
358,33.0,Female,Married,Surabaya,S1,9.0,40.1,Finance,9.1,63.9,15.9,6637,Low
359,38.0,Male,Married,Surabaya,D3,6.0,37.9,IT,7.1,67.2,8.1,7610,Low
360,28.0,Male,Married,Bandung,S1,18.0,45.2,Finance,9.8,72.0,9.0,11627,High
361,39.0,Male,Married,Surabaya,S1,8.0,40.6,Marketing,11.6,86.7,6.6,8075,Low
362,47.0,Other,Single,Jakarta,SMA,13.0,36.2,Finance,10.0,69.5,11.0,9453,High
363,34.0,Female,Single,Surabaya,SMA,1.0,45.8,IT,12.1,91.8,10.9,5656,Low
364,38.0,Male,Single,Surabaya,S2,16.0,41.0,Finance,10.8,58.2,6.8,9893,High
365,41.0,Male,Married,Bandung,S1,15.0,40.0,Finance,9.8,71.5,7.5,9839,High
366,32.0,Female,Single,Jakarta,S1,10.0,40.9,IT,9.9,82.9,10.5,8492,Low
367,37.0,Male,Married,Bandung,S1,9.0,34.6,Finance,9.2,83.5,1.7,8484,Low
368,35.0,Female,Single,Bandung,SMA,12.0,37.4,Sales,11.9,71.6,2.8,9958,High
369,36.0,Female,Single,Jakarta,S1,21.0,40.0,Finance,9.6,85.0,18.3,15552,High
370,29.0,Female,Married,Jakarta,S1,1.0,39.0,HR,10.3,83.1,11.6,4511,Low
371,35.0,Female,Single,Surabaya,S1,14.0,46.4,HR,11.2,68.2,7.4,11618,High
372,35.0,Female,Married,Jakarta,D3,10.0,41.1,Sales,9.5,78.1,1.5,5537,Low
373,47.0,Male,Married,Bandung,SMA,10.0,44.3,Finance,9.8,82.0,9.7,9204,High
374,43.0,Female,Single,Jakarta,SMA,9.0,40.0,Marketing,9.9,68.9,14.9,8485,Low
375,52.0,Female,Married,Jakarta,S2,8.0,45.3,Finance,8.4,91.9,23.2,6473,Low
376,39.0,Male,Married,Jakarta,D3,10.0,42.0,HR,11.0,66.6,19.5,8309,Low
377,42.0,Male,Married,Bandung,D3,4.0,40.1,IT,7.8,76.4,5.6,6470,Low
378,36.0,Male,Married,Surabaya,SMA,15.0,39.9,Sales,8.2,62.5,7.5,11673,High
379,53.0,Female,Single,Surabaya,SMA,1.0,35.2,IT,13.2,76.0,2.6,3770,Low
380,29.0,Male,Single,Bandung,S1,13.0,42.5,Marketing,9.9,64.3,5.8,10146,High
381,37.0,Female,Married,Surabaya,S1,8.0,39.8,Finance,7.9,72.1,8.9,6237,Low
382,30.0,Male,Married,Surabaya,S1,4.0,37.5,Marketing,10.1,59.1,9.850000000000001,3574,Low
383,18.0,Female,Single,Bandung,SMA,11.0,45.5,IT,9.9,83.0,20.3,9747,High
384,31.0,Female,Single,Bandung,S1,2.0,33.7,Finance,9.8,78.6,3.4,5864,Low
385,29.0,Male,Married,Surabaya,SMA,10.0,37.9,Marketing,9.9,85.9,9.8,8826,Low
386,36.0,Male,Single,Jakarta,SMA,3.0,45.1,HR,10.3,71.5,0.3,7035,Low
387,38.0,Male,Single,Surabaya,D3,12.0,41.6,HR,13.1,86.3,11.7,8981,Low
388,50.0,Female,Single,Jakarta,SMA,5.0,39.8,Sales,9.5,75.4,3.3,6759,Low
389,43.0,Female,Married,Bandung,SMA,8.0,41.3,HR,10.3,76.1,15.5,7422,Low
390,30.0,Male,Single,Jakarta,S1,11.0,40.9,HR,10.3,96.1,8.5,8847,Low
391,28.0,Female,Married,Jakarta,S1,6.0,32.4,IT,10.5,70.2,3.0,6986,Low
392,39.0,Male,Married,Jakarta,S1,10.0,38.3,HR,12.6,87.3,0.5,8705,Low
393,24.0,Female,Married,Bandung,D3,2.0,48.1,HR,9.7,79.8,5.1,4423,Low
394,50.0,Male,Married,Surabaya,SMA,10.0,39.2,IT,6.8,69.3,11.2,10268,High
395,44.0,Female,Married,Surabaya,SMA,19.0,38.4,HR,9.7,61.8,12.1,12625,High
396,31.0,Female,Married,Jakarta,S2,24.0,37.3,HR,10.3,64.7,7.5,14285,High
397,21.0,Female,Single,Surabaya,S1,10.0,39.6,Sales,8.8,86.3,14.6,7961,Low
398,46.0,Male,Single,Bandung,S1,14.0,37.1,HR,10.3,92.3,4.3,12754,High
399,34.0,Male,Single,Bandung,SMA,1.0,42.4,HR,13.5,75.9,4.6,5956,Low
400,108.0,Female,Single,Bandung,S1,18.0,41.0,Sales,9.5,76.4,11.4,11084,High
401,22.0,Male,Divorced,Bandung,SMA,14.0,43.9,IT,9.9,82.8,16.5,11198,High
402,30.0,Male,Divorced,Surabaya,S1,8.0,34.7,HR,12.5,75.7,16.5,7359,Low
403,35.0,Female,Single,Jakarta,S2,16.0,38.3,Marketing,9.9,86.0,3.5,11564,High
404,35.0,Male,Married,Jakarta,S2,9.0,38.9,IT,7.1,77.9,7.3,7723,Low
405,31.0,Male,Married,Jakarta,S1,8.0,42.3,IT,9.9,76.4,13.6,8975,Low
406,40.0,Female,Married,Bandung,D3,12.0,36.0,HR,8.5,68.0,6.9,10546,High
407,26.0,Female,Married,Surabaya,S2,5.0,44.6,Sales,7.6,65.5,10.5,8007,Low
408,34.0,Male,Single,Surabaya,S1,15.0,45.9,Unknown,9.9,43.4,6.4,12423,High
409,36.0,Female,Married,Surabaya,SMA,5.0,35.1,Sales,9.5,87.3,4.6,6614,Low
410,39.0,Female,Married,Surabaya,D3,5.0,37.5,Marketing,8.9,73.5,5.5,5910,Low
411,41.0,Other,Married,Surabaya,SMA,5.0,39.8,Sales,9.5,71.0,14.8,4658,Low
412,26.0,Male,Married,Surabaya,D3,14.0,53.2,Finance,9.4,55.5,10.1,10713,High
413,23.0,Other,Divorced,Jakarta,D3,10.0,37.9,Sales,13.3,68.6,16.4,6433,Low
414,45.0,Male,Married,Bandung,S1,3.0,48.4,IT,13.9,67.3,12.6,6138,Low
415,38.0,Male,Married,Jakarta,D3,7.0,33.7,Sales,9.5,67.1,9.9,5584,Low
416,29.0,Male,Single,Surabaya,SMA,10.0,35.1,Sales,11.4,78.3,14.1,7375,Low
417,47.0,Male,Married,Bandung,S1,4.0,36.6,Finance,6.1,76.2,13.8,5278,Low
418,36.0,Female,Married,Bandung,S1,4.0,35.8,Finance,9.8,61.4,9.4,6441,Low
419,44.0,Female,Single,Bandung,S1,21.0,38.7,HR,11.3,62.0,10.2,14700,High
420,36.0,Male,Married,Bandung,D3,6.0,36.5,IT,9.9,62.0,10.6,5782,Low
421,38.0,Male,Single,Surabaya,S2,8.0,35.9,HR,10.3,93.1,0.1,7637,Low
422,49.0,Male,Single,Surabaya,S2,8.0,45.8,Finance,9.8,89.9,11.3,7251,Low
423,33.0,Male,Single,Bandung,SMA,8.0,46.1,Sales,9.5,66.5,5.1,7748,Low
424,43.0,Male,Single,Surabaya,SMA,13.0,40.4,Finance,9.8,55.2,15.1,9317,High
425,40.0,Male,Married,Bandung,S1,15.0,42.6,Unknown,9.9,76.3,13.6,12191,High
426,46.0,Male,Married,Surabaya,S1,8.0,40.5,Unknown,15.5,75.5,9.0,7764,Low
427,27.0,Male,Married,Bandung,S2,4.0,37.5,Unknown,14.8,78.2,5.6,5594,Low
428,40.0,Female,Married,Surabaya,S1,10.0,35.2,Sales,7.4,82.4,10.7,12329,High
429,43.0,Male,Married,Jakarta,S1,10.0,41.8,Marketing,9.9,79.5,6.8,8184,Low
430,21.0,Male,Single,Jakarta,S1,19.0,34.1,Finance,15.1,63.8,13.9,13380,High
431,26.0,Male,Single,Surabaya,SMA,1.0,35.0,IT,13.7,77.9,12.8,5988,Low
432,35.0,Male,Single,Surabaya,SMA,11.0,45.8,IT,9.0,83.5,24.7,9094,High
433,33.0,Female,Married,Jakarta,D3,20.0,49.5,Unknown,12.4,67.8,7.8,13387,High
434,41.0,Female,Married,Surabaya,S1,8.0,42.0,Finance,19.0,78.0,8.5,6939,Low
435,47.0,Female,Single,Bandung,S1,9.0,45.5,IT,10.3,69.5,9.2,9442,High
436,36.0,Female,Married,Surabaya,S1,11.0,40.4,Marketing,8.1,95.0,9.4,11123,High
437,48.0,Male,Divorced,Surabaya,SMA,7.0,33.3,Finance,10.5,61.7,9.75,8536,Low
438,24.0,Male,Single,Jakarta,S1,8.0,43.1,IT,10.7,86.6,8.6,9151,High
439,21.0,Female,Married,Jakarta,SMA,8.0,42.8,HR,8.4,58.3,19.9,9164,High
440,35.0,Female,Single,Surabaya,D3,7.0,40.4,Finance,9.8,92.9,12.9,8000,Low
441,38.0,Female,Married,Bandung,S1,16.0,38.8,Finance,9.8,63.6,7.6,12604,High
442,35.0,Male,Married,Surabaya,S1,12.0,44.8,Sales,8.0,76.9,6.3,10785,High
443,18.0,Male,Married,Bandung,S2,11.0,35.1,Unknown,9.9,58.7,15.2,8207,Low
444,34.0,Male,Married,Bandung,SMA,14.0,36.1,HR,4.7,61.5,10.1,12327,High
445,25.0,Male,Married,Surabaya,D3,9.0,35.0,Marketing,12.7,84.0,10.0,9331,High
446,40.0,Female,Single,Bandung,D3,6.0,40.4,Finance,4.0,85.3,7.0,6265,Low
447,38.0,Male,Single,Jakarta,D3,7.0,34.6,Marketing,9.9,77.4,9.7,7605,Low
448,27.0,Male,Married,Bandung,S1,10.0,39.349999999999994,Marketing,9.9,82.4,6.8,10119,High
449,31.0,Female,Single,Bandung,S1,5.0,36.5,Marketing,10.9,85.4,16.8,6566,Low
450,27.0,Male,Single,Bandung,S1,10.0,38.7,Sales,9.5,68.2,13.6,7164,Low
451,34.0,Male,Single,Jakarta,SMA,7.0,32.6,Marketing,9.9,61.0,9.1,8186,Low
452,43.0,Male,Single,Jakarta,S1,21.0,40.4,IT,9.9,74.9,9.1,14799,High
453,27.0,Male,Single,Surabaya,SMA,4.0,46.2,IT,11.7,69.2,10.5,5996,Low
454,39.0,Male,Married,Bandung,S1,9.0,40.7,HR,10.3,78.9,10.0,7418,Low
455,31.0,Female,Single,Jakarta,D3,19.0,47.7,HR,10.4,80.5,5.2,11340,High
456,29.0,Female,Married,Bandung,D3,10.0,46.7,Marketing,6.4,68.2,0.5,12140,High
457,34.0,Female,Married,Bandung,S1,14.0,43.9,Marketing,9.9,82.0,6.0,10552,High
458,27.0,Female,Married,Surabaya,S2,10.0,40.4,Sales,9.6,81.5,9.4,10001,High
459,31.0,Female,Married,Bandung,SMA,7.0,40.1,Marketing,7.6,82.2,6.3,6591,Low
460,25.0,Male,Married,Jakarta,D3,10.0,43.8,Marketing,10.5,70.9,14.1,5049,Low
461,51.0,Female,Single,Surabaya,S1,11.0,38.0,Marketing,10.5,82.8,8.9,9754,High
462,104.0,Male,Married,Surabaya,D3,6.0,30.6,Finance,13.5,80.2,9.850000000000001,4820,Low
463,29.0,Male,Single,Bandung,SMA,6.0,42.5,Finance,5.2,81.4,7.2,8203,Low
464,37.0,Male,Married,Bandung,D3,10.0,34.3,Sales,9.5,91.8,10.7,7236,Low
465,34.0,Male,Single,Jakarta,D3,19.0,35.2,Sales,7.7,78.3,8.6,13572,High
466,33.0,Female,Single,Bandung,S2,22.0,40.0,IT,12.6,68.9,12.2,16455,High
467,40.0,Male,Single,Jakarta,S1,11.0,39.5,Sales,9.5,63.9,15.3,10192,High
468,41.0,Male,Married,Bandung,S1,8.0,32.9,IT,9.9,86.3,13.0,7199,Low
469,31.0,Female,Single,Jakarta,S2,4.0,40.8,Marketing,9.9,78.6,0.2,8027,Low
470,30.0,Male,Married,Bandung,D3,10.0,44.8,Sales,9.5,91.7,12.5,10438,High
471,33.0,Female,Divorced,Surabaya,SMA,19.0,34.4,Sales,9.5,54.7,4.9,13029,High
472,17.0,Female,Single,Jakarta,SMA,9.0,46.4,Sales,9.5,84.1,8.5,8973,Low
473,23.0,Male,Divorced,Surabaya,D3,2.0,32.2,IT,6.2,72.4,13.4,2994,Low
474,46.0,Male,Single,Surabaya,SMA,13.0,50.6,IT,9.9,71.5,4.4,10223,High
475,48.0,Male,Married,Surabaya,S2,15.0,37.9,HR,10.3,67.4,15.8,10740,High
476,33.0,Male,Divorced,Surabaya,S1,2.0,39.8,IT,1.1,84.0,8.2,4059,Low
477,40.0,Male,Divorced,Jakarta,SMA,11.0,30.5,Unknown,9.9,81.1,20.9,8276,Low
478,37.0,Male,Married,Bandung,S1,12.0,39.7,Finance,10.4,63.6,10.3,10795,High
479,60.0,Female,Married,Surabaya,S1,10.0,41.1,Sales,9.5,76.6,18.5,8705,Low
480,44.0,Male,Single,Bandung,S2,6.0,39.6,IT,10.3,82.1,16.0,7177,Low
481,34.0,Male,Married,Jakarta,S1,15.0,37.2,Sales,13.3,76.8,9.649999999999999,10713,High
482,27.0,Male,Single,Bandung,S1,8.0,35.3,Sales,9.5,86.1,9.649999999999999,10072,High
483,22.0,Female,Single,Jakarta,S1,3.0,45.7,Finance,9.8,72.1,8.5,7573,Low
484,37.0,Male,Married,Bandung,S1,0.0,40.2,Sales,9.5,52.5,9.9,3768,Low
485,29.0,Male,Single,Jakarta,S1,16.0,47.7,IT,9.9,76.9,17.9,13043,High
486,24.0,Male,Divorced,Jakarta,SMA,13.0,37.4,Sales,7.2,76.8,8.8,8896,Low
487,30.0,Male,Married,Bandung,SMA,10.0,37.8,HR,15.2,78.1,8.5,8568,Low
488,26.0,Male,Married,Surabaya,S1,8.0,39.8,HR,11.9,86.1,3.0,7807,Low
489,48.0,Other,Married,Surabaya,SMA,7.0,31.9,Finance,18.5,55.5,12.1,7431,Low
490,42.0,Female,Married,Bandung,SMA,5.0,33.9,IT,9.9,72.6,4.1,4963,Low
491,35.0,Female,Single,Surabaya,S1,8.0,45.5,Finance,9.8,65.8,12.2,10206,High
492,47.0,Female,Married,Surabaya,SMA,1.0,34.1,HR,9.6,62.9,12.9,3849,Low
493,36.0,Female,Single,Jakarta,S1,6.0,30.9,IT,9.9,74.3,6.3,5221,Low
494,28.0,Female,Single,Bandung,S1,8.0,49.3,Sales,9.5,82.0,14.8,8966,Low
495,47.0,Male,Single,Surabaya,S2,13.0,33.0,IT,10.4,78.0,9.7,10540,High
496,36.5,Female,Married,Surabaya,D3,10.0,40.9,Marketing,10.3,68.1,2.6,9612,High
497,27.0,Male,Single,Surabaya,SMA,14.0,40.3,IT,10.1,73.5,10.149999999999999,11191,High
498,33.0,Male,Married,Bandung,S1,17.0,25.9,Sales,8.0,84.3,5.4,11972,High
499,28.0,Male,Married,Surabaya,S1,10.0,38.7,Marketing,9.6,81.8,12.5,12183,High
500,24.0,Female,Single,Surabaya,S2,12.0,42.2,Finance,9.8,69.5,12.1,11046,High
501,42.0,Male,Married,Surabaya,D3,10.0,41.8,IT,10.0,68.8,11.9,8901,Low
502,50.0,Female,Married,Jakarta,D3,5.0,44.5,Finance,12.8,57.8,11.9,6669,Low
503,24.0,Female,Divorced,Bandung,S2,14.0,38.1,IT,15.3,70.7,5.1,10599,High
504,40.0,Male,Single,Surabaya,SMA,18.0,43.6,HR,10.3,57.6,10.2,12862,High
505,92.0,Male,Married,Jakarta,S1,12.0,36.6,HR,10.3,95.7,14.8,9761,High
506,31.0,Male,Married,Bandung,D3,20.0,32.9,Sales,7.5,66.4,12.4,13289,High
507,30.0,Male,Divorced,Jakarta,SMA,10.0,33.5,HR,10.6,86.1,3.3,6006,Low
508,28.0,Female,Married,Jakarta,D3,4.0,32.7,Marketing,8.4,93.2,5.1,4764,Low
509,35.0,Female,Married,Bandung,SMA,14.0,45.0,Marketing,10.7,77.2,13.3,10518,High
510,28.0,Male,Single,Surabaya,S1,11.0,32.4,IT,13.3,74.0,0.0,9388,High
511,37.0,Female,Single,Surabaya,S2,17.0,41.4,Finance,9.8,61.8,11.7,12709,High
512,35.0,Female,Single,Jakarta,SMA,10.0,38.7,Marketing,9.9,70.0,3.3,8181,Low
513,33.0,Male,Married,Bandung,S1,6.0,39.8,IT,8.6,91.0,5.7,7731,Low
514,28.0,Female,Married,Bandung,SMA,9.0,46.8,Finance,9.8,78.5,2.9,8903,Low
515,30.0,Male,Single,Surabaya,S1,2.0,37.8,HR,7.3,75.3,11.2,6305,Low
516,41.0,Female,Married,Jakarta,SMA,4.0,43.1,IT,13.6,88.1,15.6,5356,Low
517,39.0,Male,Single,Surabaya,S2,15.0,40.2,Unknown,12.7,82.0,11.7,10938,High
518,27.0,Female,Married,Bandung,S1,14.0,39.2,Sales,11.7,73.5,12.3,11052,High
519,36.0,Male,Married,Bandung,S1,12.0,39.8,Sales,9.5,77.2,10.8,12508,High
520,41.0,Female,Married,Surabaya,S1,1.0,32.8,Marketing,9.9,67.3,13.4,3066,Low
521,22.0,Male,Single,Surabaya,S1,8.0,46.4,Finance,8.1,69.4,12.3,9021,Low
522,39.0,Male,Married,Bandung,S2,4.0,43.3,Sales,12.3,72.9,3.6,5164,Low
523,30.0,Female,Divorced,Jakarta,S1,16.0,37.6,Marketing,9.9,80.6,14.5,12677,High
524,40.0,Female,Married,Bandung,S2,7.0,48.1,IT,14.3,62.5,14.0,7663,Low
525,29.0,Female,Single,Jakarta,S1,5.0,30.8,IT,9.0,75.8,8.2,6195,Low
526,21.0,Other,Married,Surabaya,SMA,10.0,37.4,Finance,11.5,71.1,0.1,9410,High
527,37.0,Female,Married,Surabaya,S1,7.0,34.0,Finance,16.3,66.0,11.2,5080,Low
528,33.5,Female,Single,Jakarta,SMA,17.0,40.0,Finance,9.8,71.2,11.6,12915,High
529,37.0,Male,Single,Bandung,S1,6.0,34.4,Finance,10.2,51.8,7.8,5938,Low
530,28.0,Male,Married,Bandung,D3,3.0,42.2,Sales,13.2,67.4,10.9,6215,Low
531,40.0,Other,Married,Jakarta,S1,1.0,39.1,Sales,9.5,64.0,9.9,3533,Low
532,22.0,Female,Divorced,Jakarta,SMA,10.0,112.8,Marketing,9.0,72.2,22.0,15700,High
533,34.0,Male,Single,Jakarta,SMA,7.0,41.9,Sales,8.4,52.2,10.7,8893,Low
534,25.0,Female,Married,Jakarta,D3,3.0,38.7,IT,9.3,76.9,11.7,6487,Low
535,30.0,Female,Single,Bandung,S2,16.0,34.6,Marketing,9.9,84.1,5.9,10462,High
536,36.0,Female,Divorced,Surabaya,D3,13.0,54.0,Sales,9.2,73.8,7.5,13697,High
537,28.0,Female,Single,Bandung,D3,10.0,37.6,Finance,10.2,80.0,9.3,6174,Low
538,32.0,Male,Single,Jakarta,S1,17.0,28.9,Sales,9.5,69.9,15.9,11606,High
539,43.0,Female,Single,Bandung,S1,13.0,35.8,HR,10.3,59.5,14.1,8794,Low
540,30.0,Male,Married,Jakarta,SMA,6.0,33.7,Marketing,10.5,75.0,19.6,6738,Low
541,42.0,Female,Single,Jakarta,D3,5.0,44.1,Sales,9.5,81.8,9.9,6651,Low
542,26.0,Male,Married,Jakarta,SMA,14.0,41.6,Sales,7.1,61.8,3.4,10143,High
543,39.0,Female,Married,Jakarta,S2,12.0,42.0,IT,4.0,70.3,15.5,9462,High
544,47.0,Female,Married,Bandung,SMA,11.0,38.1,Finance,7.5,72.5,17.2,8528,Low
545,15.0,Female,Single,Jakarta,D3,6.0,38.6,Finance,12.4,103.5,10.2,6937,Low
546,29.0,Female,Single,Bandung,SMA,13.0,38.1,IT,9.9,77.2,12.3,11289,High
547,40.0,Female,Single,Bandung,SMA,6.0,39.6,IT,12.1,55.9,6.3,8918,Low
548,33.0,Male,Married,Surabaya,S1,9.0,44.2,HR,11.7,53.5,11.7,8747,Low
